Timestamp,Date,Time,Hour,DayOfWeek,Close,Open,High,Low,Fibo_OK,Fibo_Score,Fibo_Level,MBB_OK,MBB_Score,MBB_BuyArrow,MBB_SellArrow,MBB_SRSI,Silva_OK,Silva_Score,Silva_BuyArrow,Silva_SellArrow,Silva_Middle,H1_OK,H1_Score,PZ_OK,PZ_Score,Candle_OK,Candle_Score,Total_Score,Direction,Setup_Valid,Rejection_Reason,Entry,SL,TP1,TP2,TP3,Trade_Executed,Result,Profit_Pips,Profit_Percent,Bars_In_Trade,Max_Drawdown_Pips,Max_Profit_Pips
1767646800,2026.01.05,21:00,21,1,4440.11,4448.43,4449.46,4434.93,YES,3.0,1.618,YES,3.0,YES,YES,57.2,NO,0.0,NO,NO,4438.17,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4440.11,4433.93,4452.47,4461.74,4471.01,YES,SL,-61.8,-0.14,10,77.0,93.5
1767645900,2026.01.05,20:45,20,1,4448.44,4443.70,4448.44,4442.69,YES,3.0,1.618,YES,3.0,YES,YES,59.6,NO,0.0,NO,NO,4437.53,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4448.44,4441.69,4461.94,4472.06,4482.19,YES,SL,-67.5,-0.15,1,135.1,10.2
1767645000,2026.01.05,20:30,20,1,4443.68,4441.13,4445.90,4440.96,YES,3.0,1.618,YES,3.0,YES,YES,59.6,NO,0.0,NO,NO,4436.88,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4443.68,4439.96,4451.12,4456.70,4462.28,YES,SL,-37.2,-0.08,3,40.1,49.9
1767644100,2026.01.05,20:15,20,1,4441.23,4447.38,4448.67,4439.67,YES,3.0,1.618,YES,3.0,YES,YES,59.6,NO,0.0,NO,NO,4436.23,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4441.23,4441.23,4446.35,4450.19,4454.03,YES,SL,0.0,0.00,4,19.1,74.4
1767643200,2026.01.05,20:00,20,1,4447.33,4443.49,4448.34,4441.76,YES,3.0,1.618,YES,3.0,YES,YES,60.0,NO,0.0,NO,NO,4435.57,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4447.33,4440.76,4460.47,4470.32,4480.18,YES,SL,-65.7,-0.15,1,76.6,13.4
1767642300,2026.01.05,19:45,19,1,4443.46,4439.64,4445.77,4439.32,YES,3.0,1.618,YES,3.0,YES,YES,60.0,NO,0.0,NO,NO,4434.90,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4443.46,4438.32,4453.74,4461.45,4469.16,YES,SL,-51.4,-0.12,3,56.7,48.8
1767641400,2026.01.05,19:30,19,1,4439.63,4445.80,4447.56,4437.79,YES,3.0,1.618,YES,3.0,YES,YES,60.0,NO,0.0,NO,NO,4434.22,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4439.63,4439.63,4445.31,4449.57,4453.83,YES,SL,0.0,0.00,2,18.4,79.3
1767640500,2026.01.05,19:15,19,1,4445.89,4442.42,4449.17,4442.22,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4433.54,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4445.89,4441.22,4455.23,4462.24,4469.24,YES,SL,-46.7,-0.11,1,81.0,16.7
1767639600,2026.01.05,19:00,19,1,4442.36,4441.80,4442.45,4432.41,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4432.86,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4442.36,4431.41,4464.26,4480.68,4497.11,YES,SL,-109.5,-0.25,11,143.8,136.6
1767638700,2026.01.05,18:45,18,1,4441.81,4444.94,4454.48,4440.69,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4432.17,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4441.81,4439.69,4446.05,4449.23,4452.41,YES,SL,-21.2,-0.05,1,94.0,6.4
1767637800,2026.01.05,18:30,18,1,4445.04,4440.88,4446.02,4440.20,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4431.47,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4445.04,4439.20,4456.72,4465.48,4474.24,YES,SL,-58.4,-0.13,4,67.8,94.4
1767636900,2026.01.05,18:15,18,1,4440.87,4446.47,4448.83,4440.23,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4430.77,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4440.87,4440.87,4444.15,4446.61,4449.07,YES,SL,0.0,0.00,2,6.7,79.6
1767636000,2026.01.05,18:00,18,1,4446.47,4448.72,4451.32,4438.26,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4430.07,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4446.47,4437.26,4464.89,4478.70,4492.52,YES,SL,-92.1,-0.21,4,108.6,48.5
1767635100,2026.01.05,17:45,17,1,4448.75,4447.42,4450.14,4440.60,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4429.37,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4448.75,4439.60,4467.05,4480.77,4494.50,YES,SL,-91.5,-0.21,1,104.9,25.7
1767634200,2026.01.05,17:30,17,1,4447.41,4444.61,4447.75,4435.61,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4428.66,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4447.41,4434.61,4473.01,4492.21,4511.41,YES,SL,-128.0,-0.29,5,194.3,86.1
1767633300,2026.01.05,17:15,17,1,4444.59,4449.28,4452.50,4442.08,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4427.95,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4444.59,4441.08,4451.61,4456.88,4462.14,YES,SL,-35.1,-0.08,1,89.8,31.6
1767632400,2026.01.05,17:00,17,1,4449.41,4436.61,4456.02,4436.61,YES,3.0,1.618,YES,3.0,YES,YES,63.1,NO,0.0,NO,NO,4427.24,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4449.41,4435.61,4477.01,4497.71,4518.41,YES,SL,-138.0,-0.31,3,214.3,66.1
1767631500,2026.01.05,16:45,16,1,4436.63,4429.79,4443.02,4427.98,YES,3.0,1.618,YES,3.0,YES,YES,57.1,NO,0.0,NO,NO,4426.52,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4436.63,4436.63,4455.93,4470.41,4484.88,YES,SL,0.0,0.00,2,86.5,193.9
1767630600,2026.01.05,16:30,16,1,4429.93,4421.19,4430.05,4417.69,YES,3.0,1.618,YES,3.0,YES,YES,53.2,NO,0.0,NO,NO,4425.81,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4429.93,4416.69,4456.41,4476.27,4496.13,YES,SL,-132.4,-0.30,5,186.3,130.9
1767629700,2026.01.05,16:15,16,1,4421.20,4426.29,4429.74,4420.07,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4425.10,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4421.20,4419.07,4425.46,4428.66,4431.85,YES,SL,-21.3,-0.05,1,35.1,88.5
1767628800,2026.01.05,16:00,16,1,4426.22,4416.79,4428.47,4416.79,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4424.40,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4426.22,4415.79,4447.08,4462.73,4478.37,YES,SL,-104.3,-0.24,3,149.2,35.2
1767627900,2026.01.05,15:45,15,1,4416.80,4412.29,4417.32,4411.30,YES,3.0,1.618,YES,3.0,YES,YES,44.6,NO,0.0,NO,NO,4423.69,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4416.80,4410.30,4429.80,4439.55,4449.30,YES,SL,-65.0,-0.15,3,206.4,116.7
1767627000,2026.01.05,15:30,15,1,4412.20,4399.72,4414.38,4396.16,YES,3.0,1.618,YES,3.0,YES,YES,40.6,NO,0.0,NO,NO,4423.00,NO,0.0,NO,0.0,YES,1.0,7.0,BUY,YES,SETUP VALIDO,4412.20,4395.16,4446.28,4471.84,4497.40,YES,SL,-170.4,-0.39,47,196.7,276.0
1767626100,2026.01.05,15:15,15,1,4399.71,4409.03,4413.28,4396.89,YES,3.0,1.618,YES,3.0,YES,YES,37.1,NO,0.0,NO,NO,4422.30,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767625200,2026.01.05,15:00,15,1,4409.09,4409.95,4419.04,4407.18,YES,3.0,1.618,YES,3.0,YES,YES,43.8,NO,0.0,NO,NO,4421.61,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767624300,2026.01.05,14:45,14,1,4409.76,4409.98,4412.54,4405.42,YES,3.0,1.618,YES,3.0,YES,YES,44.4,NO,0.0,NO,NO,4420.93,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767623400,2026.01.05,14:30,14,1,4410.01,4415.82,4417.31,4406.34,YES,3.0,1.618,YES,3.0,YES,YES,44.6,NO,0.0,NO,NO,4420.26,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767622500,2026.01.05,14:15,14,1,4415.80,4417.66,4418.54,4413.64,YES,3.0,1.618,YES,3.0,YES,YES,49.3,NO,0.0,NO,NO,4419.58,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4415.80,4412.64,4422.12,4426.86,4431.60,YES,SL,-31.6,-0.07,1,94.6,15.1
1767621600,2026.01.05,14:00,14,1,4417.83,4419.26,4421.48,4416.57,YES,3.0,1.618,YES,3.0,YES,YES,50.1,NO,0.0,NO,NO,4418.92,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4417.83,4415.57,4422.35,4425.74,4429.13,YES,SL,-22.6,-0.05,1,41.9,7.1
1767620700,2026.01.05,13:45,13,1,4419.28,4424.14,4426.12,4418.12,YES,3.0,1.618,YES,3.0,YES,YES,50.1,NO,0.0,NO,NO,4418.25,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4419.28,4417.12,4423.60,4426.84,4430.08,YES,SL,-21.6,-0.05,1,27.1,22.0
1767619800,2026.01.05,13:30,13,1,4424.17,4417.37,4424.60,4415.18,YES,3.0,1.618,YES,3.0,YES,YES,50.1,NO,0.0,NO,NO,4417.58,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4424.17,4414.18,4444.15,4459.13,4474.12,YES,SL,-99.9,-0.23,3,134.1,95.1
1767618900,2026.01.05,13:15,13,1,4417.36,4433.43,4433.68,4410.76,YES,3.0,1.618,YES,3.0,YES,YES,50.1,NO,0.0,NO,NO,4416.92,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4417.36,4417.36,4432.56,4443.96,4455.36,YES,SL,0.0,0.00,19,66.0,224.4
1767618000,2026.01.05,13:00,13,1,4433.21,4436.13,4437.19,4429.89,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4416.26,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4433.21,4428.89,4441.85,4448.33,4454.81,YES,SL,-43.2,-0.10,1,224.5,4.7
1767617100,2026.01.05,12:45,12,1,4436.16,4434.95,4439.80,4434.17,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4415.59,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4436.16,4433.17,4442.14,4446.62,4451.11,YES,SL,-29.9,-0.07,1,62.7,10.3
1767616200,2026.01.05,12:30,12,1,4434.93,4433.24,4439.02,4432.55,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4414.93,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4434.93,4431.55,4441.69,4446.76,4451.83,YES,SL,-33.8,-0.08,3,35.2,48.7
1767615300,2026.01.05,12:15,12,1,4433.27,4433.33,4436.54,4431.41,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4414.26,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4433.27,4433.27,4438.99,4443.28,4447.57,YES,SL,0.0,0.00,2,18.6,57.5
1767614400,2026.01.05,12:00,12,1,4433.28,4434.97,4435.30,4430.74,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4413.59,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4433.28,4429.74,4440.36,4445.67,4450.98,YES,SL,-35.4,-0.08,5,35.9,48.5
1767613500,2026.01.05,11:45,11,1,4434.95,4437.65,4438.13,4434.01,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4412.91,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4434.95,4433.01,4438.83,4441.74,4444.65,YES,SL,-19.4,-0.04,1,42.1,3.5
1767612600,2026.01.05,11:30,11,1,4437.61,4432.49,4438.08,4430.91,YES,3.0,1.618,YES,3.0,YES,YES,68.8,NO,0.0,NO,NO,4412.24,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4437.61,4429.91,4453.01,4464.56,4476.11,YES,SL,-77.0,-0.17,3,79.2,5.2
1767611700,2026.01.05,11:15,11,1,4432.53,4430.37,4434.57,4429.69,YES,3.0,1.618,YES,3.0,YES,YES,65.7,NO,0.0,NO,NO,4411.56,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4432.53,4428.69,4440.21,4445.97,4451.73,YES,SL,-38.4,-0.09,3,63.0,55.5
1767610800,2026.01.05,11:00,11,1,4430.38,4430.11,4432.15,4426.23,YES,3.0,1.618,YES,3.0,YES,YES,64.3,NO,0.0,NO,NO,4410.88,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4430.38,4425.23,4440.68,4448.41,4456.13,YES,SL,-51.5,-0.12,4,67.4,41.9
1767609900,2026.01.05,10:45,10,1,4430.19,4430.02,4433.76,4429.97,YES,3.0,1.618,YES,3.0,YES,YES,64.2,NO,0.0,NO,NO,4410.19,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4430.19,4428.97,4432.63,4434.46,4436.29,YES,SL,-12.2,-0.03,1,39.6,19.6
1767609000,2026.01.05,10:30,10,1,4430.04,4426.53,4431.00,4423.64,YES,3.0,1.618,YES,3.0,YES,YES,64.1,NO,0.0,NO,NO,4409.50,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4430.04,4422.64,4444.84,4455.94,4467.04,YES,SL,-74.0,-0.17,4,106.4,37.2
1767608100,2026.01.05,10:15,10,1,4426.55,4424.29,4430.18,4424.20,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4408.81,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4426.55,4423.20,4433.25,4438.28,4443.30,YES,SL,-33.5,-0.08,3,71.5,44.5
1767607200,2026.01.05,10:00,10,1,4424.17,4421.89,4425.21,4419.40,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4408.12,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4424.17,4418.40,4435.71,4444.37,4453.02,YES,SL,-57.7,-0.13,4,57.7,60.1
1767606300,2026.01.05,09:45,9,1,4421.79,4424.64,4424.81,4419.94,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4407.42,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4421.79,4418.94,4427.49,4431.77,4436.04,YES,SL,-28.5,-0.06,3,33.9,34.2
1767605400,2026.01.05,09:30,9,1,4424.65,4420.31,4425.10,4418.40,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4406.72,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4424.65,4417.40,4439.15,4450.02,4460.90,YES,SL,-72.5,-0.16,4,81.0,4.5
1767604500,2026.01.05,09:15,9,1,4420.32,4419.89,4423.10,4418.70,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4406.02,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4420.32,4417.70,4425.56,4429.49,4433.42,YES,SL,-26.2,-0.06,3,37.7,47.8
1767603600,2026.01.05,09:00,9,1,4419.90,4420.15,4424.03,4416.55,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4405.32,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4419.90,4415.55,4428.60,4435.12,4441.65,YES,SL,-43.5,-0.10,5,43.9,65.5
1767602700,2026.01.05,08:45,8,1,4420.14,4420.13,4422.28,4418.11,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4404.62,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4420.14,4417.11,4426.20,4430.75,4435.29,YES,SL,-30.3,-0.07,1,35.9,38.9
1767601800,2026.01.05,08:30,8,1,4420.12,4424.13,4426.45,4415.80,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4403.92,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4420.12,4414.80,4430.76,4438.74,4446.72,YES,SL,-53.2,-0.12,4,89.4,63.3
1767600900,2026.01.05,08:15,8,1,4424.12,4418.29,4426.18,4415.51,YES,3.0,1.618,YES,3.0,YES,YES,63.5,NO,0.0,NO,NO,4403.22,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4424.12,4414.51,4443.34,4457.75,4472.17,YES,SL,-96.1,-0.22,3,129.4,23.3
1767600000,2026.01.05,08:00,8,1,4418.24,4412.22,4420.23,4411.18,YES,3.0,1.618,YES,3.0,YES,YES,62.2,NO,0.0,NO,NO,4402.52,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4418.24,4410.18,4434.36,4446.45,4458.54,YES,SL,-80.6,-0.18,3,174.1,79.4
1767599100,2026.01.05,07:45,7,1,4412.44,4401.64,4412.57,4400.83,YES,3.0,1.618,YES,3.0,YES,YES,62.2,NO,0.0,NO,NO,4401.82,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4412.44,4399.83,4437.66,4456.57,4475.49,YES,SL,-126.1,-0.29,9,152.0,77.9
1767598200,2026.01.05,07:30,7,1,4401.65,4412.41,4414.56,4401.62,YES,3.0,1.618,YES,3.0,YES,YES,62.2,NO,0.0,NO,NO,4401.12,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767597300,2026.01.05,07:15,7,1,4412.40,4408.21,4412.76,4406.92,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4400.42,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4412.40,4405.92,4425.36,4435.08,4444.80,YES,SL,-64.8,-0.15,1,107.8,21.6
1767596400,2026.01.05,07:00,7,1,4408.05,4404.22,4409.02,4403.66,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4399.72,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4408.05,4402.66,4418.83,4426.92,4435.00,YES,SL,-53.9,-0.12,5,81.6,47.1
1767595500,2026.01.05,06:45,6,1,4404.39,4405.74,4408.36,4403.45,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4399.03,NO,0.0,YES,1.0,NO,0.0,7.0,BUY,YES,SETUP VALIDO,4404.39,4404.39,4408.27,4411.18,4414.09,YES,SL,0.0,0.00,2,9.4,46.3
1767594600,2026.01.05,06:30,6,1,4405.67,4404.80,4407.71,4404.00,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4398.33,NO,0.0,YES,1.0,YES,1.0,8.0,BUY,YES,SETUP VALIDO,4405.67,4403.00,4411.01,4415.02,4419.02,YES,SL,-26.7,-0.06,3,57.8,26.9
1767593700,2026.01.05,06:15,6,1,4404.74,4400.10,4406.47,4399.89,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4397.64,NO,0.0,YES,1.0,YES,1.0,8.0,BUY,YES,SETUP VALIDO,4404.74,4398.89,4416.44,4425.21,4433.99,YES,SL,-58.5,-0.13,3,75.0,29.7
1767592800,2026.01.05,06:00,6,1,4399.96,4399.96,4404.47,4397.24,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4396.94,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767591900,2026.01.05,05:45,5,1,4399.95,4409.80,4410.29,4399.73,YES,3.0,1.618,YES,3.0,YES,YES,66.2,NO,0.0,NO,NO,4396.25,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767591000,2026.01.05,05:30,5,1,4409.82,4407.43,4410.72,4403.51,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4395.56,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4409.82,4402.51,4424.44,4435.40,4446.37,YES,SL,-73.1,-0.17,1,100.9,4.7
1767590100,2026.01.05,05:15,5,1,4407.31,4410.64,4412.62,4405.91,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4394.86,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4407.31,4404.91,4412.11,4415.71,4419.31,YES,SL,-24.0,-0.05,1,38.0,34.1
1767589200,2026.01.05,05:00,5,1,4410.66,4405.49,4414.12,4405.48,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4394.17,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4410.66,4404.48,4423.02,4432.29,4441.56,YES,SL,-61.8,-0.14,3,120.8,34.6
1767588300,2026.01.05,04:45,4,1,4405.53,4399.91,4409.74,4398.58,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4393.47,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4405.53,4397.58,4421.43,4433.35,4445.28,YES,SL,-79.5,-0.18,4,130.0,85.9
1767587400,2026.01.05,04:30,4,1,4399.90,4402.32,4406.98,4399.59,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4392.78,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767586500,2026.01.05,04:15,4,1,4402.41,4394.33,4403.10,4392.53,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4392.08,NO,0.0,NO,0.0,YES,1.0,7.0,BUY,YES,SETUP VALIDO,4402.41,4391.53,4424.17,4440.49,4456.81,YES,SL,-108.8,-0.25,3,139.7,45.7
1767585600,2026.01.05,04:00,4,1,4394.29,4402.10,4405.04,4388.44,YES,3.0,1.618,YES,3.0,YES,YES,71.4,NO,0.0,NO,NO,4391.39,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767584700,2026.01.05,03:45,3,1,4402.02,4404.21,4406.82,4391.21,YES,3.0,1.618,YES,3.0,YES,YES,73.4,NO,0.0,NO,NO,4390.70,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767583800,2026.01.05,03:30,3,1,4404.13,4396.07,4405.13,4393.21,YES,3.0,1.618,YES,3.0,YES,YES,73.4,NO,0.0,NO,NO,4390.01,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4404.13,4392.21,4427.97,4445.85,4463.73,YES,SL,-119.2,-0.27,1,129.2,26.9
1767582900,2026.01.05,03:15,3,1,4396.01,4402.99,4405.43,4394.02,YES,3.0,1.618,YES,3.0,YES,YES,73.4,NO,0.0,NO,NO,4389.32,NO,0.0,NO,0.0,NO,0.0,6.0,NONE,NO,Score baixo:  6.0/12. 0,0.00,0.00,0.00,0.00,0.00,NO,,0.0,0.00,0,0.0,0.0
1767582000,2026.01.05,03:00,3,1,4403.07,4395.06,4421.53,4394.35,YES,3.0,1.618,YES,3.0,YES,YES,73.4,NO,0.0,NO,NO,4388.63,NO,0.0,YES,1.0,YES,1.0,8.0,BUY,YES,SETUP VALIDO,4403.07,4393.35,4422.51,4437.09,4451.67,YES,SL,-97.2,-0.22,3,179.4,184.6
1767581100,2026.01.05,02:45,2,1,4395.01,4387.93,4396.03,4385.13,YES,3.0,1.618,YES,3.0,YES,YES,71.2,NO,0.0,NO,NO,4387.94,NO,0.0,NO,0.0,YES,1.0,7.0,BUY,YES,SETUP VALIDO,4395.01,4395.01,4416.77,4433.09,4449.41,YES,SL,0.0,0.00,2,98.8,265.2
1767580200,2026.01.05,02:30,2,1,4387.85,4387.08,4396.50,4385.45,YES,3.0,1.618,YES,3.0,YES,YES,69.1,NO,0.0,NO,NO,4387.25,NO,0.0,NO,0.0,YES,1.0,7.0,BUY,YES,SETUP VALIDO,4387.85,4387.85,4394.65,4399.75,4404.85,YES,SL,0.0,0.00,2,27.2,86.5
1767579300,2026.01.05,02:15,2,1,4387.11,4377.95,4389.37,4377.51,YES,3.0,1.618,YES,3.0,YES,YES,68.9,NO,0.0,NO,NO,4386.55,NO,0.0,NO,0.0,YES,1.0,7.0,BUY,YES,SETUP VALIDO,4387.11,4376.51,4408.31,4424.21,4440.11,YES,SL,-106.0,-0.24,3,169.5,93.9
