Timestamp;Date;Time;Hour;DayOfWeek;Close;Open;High;Low;Fibo_OK;Fibo_Score;Fibo_Level;Fibo_618;Fibo_1618;Last_High;Last_Low;Silva_OK;Silva_Score;Silva_Middle;Silva_Upper;Silva_Lower;Silva_Pattern;MBB_OK;MBB_Score;MBB_Upper;MBB_Lower;MBB_SRSI;MBB_Pattern;H1_OK;H1_Score;Candle_OK;Candle_Score;Candle_Pattern;RSI_OK;RSI_Score;RSI_Value;Total_Score;Setup_Type;Setup_Valid;Reason;Trade_Executed;Entry_Price;Stop_Loss;TP1;TP2;TP3;Result;Profit_Pips;Profit_USD;Balance_After
2026.01.07 23:00:00;2026.01.07;23:00;23;3;4453.78;4451.99;4454.57;4449.72;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4449.222213263406;4483.398745526785;4408.712698495562;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;YES;2;NO;0;NONE;NO;0;50.07508169954798;6;NONE;NO;Score baixo: 6.0/13. 0;NO;2.621848582768416e-221;3.447373562258638e-245;7.815354122106867e-239;2.621899227128487e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366465216e-221
2026.01.07 22:45:00;2026.01.07;22:45;22;3;4451.98;4456.88;4459.81;4450.55;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4449.419830163709;4483.672508830031;4408.809167885684;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;NO;0;NO;0;NONE;NO;0;48.06904961556591;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.448036995470121e-245;7.815354122106867e-239;2.621899227128674e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366465402e-221
2026.01.07 22:30:00;2026.01.07;22:30;22;3;4456.81;4458.11;4460.53;4456.47;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4449.62247916871;4483.94934051969;4408.910416827027;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;NO;0;YES;1;INSIDE_BAR;NO;0;53.41703528185501;1;NONE;NO;Score baixo: 1.0/13. 0;NO;2.621848582768416e-221;3.448700428681605e-245;7.815354122106867e-239;2.621899227128861e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366465589e-221
2026.01.07 22:15:00;2026.01.07;22:15;22;3;4458.12;4458.2;4461.63;4455.88;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4449.829777472793;4484.200137009314;4409.016061883379;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;NO;0;NO;0;NONE;NO;0;54.95691400491193;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.449363861893088e-245;7.815354122106867e-239;2.621899227129048e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366465776e-221
2026.01.07 22:00:00;2026.01.07;22:00;22;3;4458.2;4456.85;4459.52;4455.46;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4450.041894912264;4484.449656287037;4409.126272258873;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;NO;0;NO;0;NONE;NO;0;55.0468997278481;4;NONE;NO;Score baixo: 4.0/13. 0;NO;2.621848582768416e-221;3.450027295104571e-245;7.815354122106867e-239;2.621899227129234e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366465963e-221
2026.01.07 21:45:00;2026.01.07;21:45;21;3;4456.85;4453.31;4458.06;4451.97;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4450.258871434179;4484.712804922708;4409.241087266817;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;YES;2;NO;0;NONE;NO;0;53.8631544257682;6;NONE;NO;Score baixo: 6.0/13. 0;NO;2.621848582768416e-221;3.450690728316055e-245;7.815354122106867e-239;2.621899227129421e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366466149e-221
2026.01.07 21:30:00;2026.01.07;21:30;21;3;4453.17;4450.62;4457.38;4450.46;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4450.48086805215;4484.999853375397;4409.360667285491;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;YES;2;NO;0;NONE;NO;0;50.56832193467714;6;NONE;NO;Score baixo: 6.0/13. 0;NO;2.621848582768416e-221;3.451354161527538e-245;7.815354122106867e-239;2.621899227129608e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366466336e-221
2026.01.07 21:15:00;2026.01.07;21:15;21;3;4450.65;4449.55;4450.94;4445.24;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4450.708475394573;4485.307545451129;4409.485602306374;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;YES;2;YES;1;HAMMER;NO;0;48.21683782604541;3;NONE;NO;Score baixo: 3.0/13. 0;NO;2.621848582768416e-221;3.452017594739022e-245;7.815354122106867e-239;2.621899227129795e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366466523e-221
2026.01.07 21:00:00;2026.01.07;21:00;21;3;4449.53;4452.16;4455.45;4447.71;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4450.942277227721;4485.627737106789;4409.617450867085;;NO;0;56.5576677779089;32.49353926059009;52.17986104491452;;YES;2;NO;0;NONE;NO;0;47.17986104491452;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.452681027950505e-245;7.815354122106867e-239;2.621899227129981e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.62276036646671e-221
2026.01.07 20:45:00;2026.01.07;20:45;20;3;4452.17;4456.15;4456.48;4450.29;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4451.182122095873;4485.954187502713;4409.754193945395;;NO;0;56.5576677779089;32.49353926059009;52.65215227941054;;YES;2;NO;0;NONE;NO;0;49.34259798357574;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.453344461161989e-245;7.815354122106867e-239;2.621899227130168e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366466896e-221
2026.01.07 20:30:00;2026.01.07;20:30;20;3;4456.15;4452.15;4458.91;4451.62;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4451.427754876971;4486.284999173405;4409.896386045745;;NO;0;56.5576677779089;32.49353926059009;52.65215227941054;;YES;2;NO;0;NONE;NO;0;52.72610592410088;6;NONE;NO;Score baixo: 6.0/13. 0;NO;2.621848582768416e-221;3.454007894373472e-245;7.815354122106867e-239;2.621899227130355e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366467083e-221
2026.01.07 20:15:00;2026.01.07;20:15;20;3;4452.19;4449.78;4455.82;4447.17;YES;4;0.618-1.618;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4451.677952161553;4486.610435433096;4410.042884370322;;NO;0;56.5576677779089;32.49353926059009;52.65215227941054;;YES;2;YES;1;ENGULFING_BULL;NO;0;49.52854802500241;7;NONE;NO;Score baixo: 7.0/13. 0;NO;2.621848582768416e-221;3.454671327584956e-245;7.815354122106867e-239;2.621899227130542e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.62276036646727e-221
2026.01.07 20:00:00;2026.01.07;20:00;20;3;4449.93;4452.07;4452.93;4447.92;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4451.932890893049;4486.952579084616;4410.193865217667;;NO;0;56.5576677779089;32.49353926059009;52.65215227941054;;YES;2;NO;0;NONE;NO;0;47.65215227941054;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.455334760796439e-245;7.815354122106867e-239;2.621899227130728e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366467457e-221
2026.01.07 19:45:00;2026.01.07;19:45;19;3;4451.94;4456.94;4459.39;4449.73;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4452.192187040487;4487.299315288747;4410.350600875781;;NO;0;56.5576677779089;32.49353926059009;54.16156238132993;;NO;0;NO;0;NONE;NO;0;49.16156238132993;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.455998194007923e-245;7.815354122106867e-239;2.621899227130915e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366467643e-221
2026.01.07 19:30:00;2026.01.07;19:30;19;3;4456.98;4458.89;4461.5;4455.95;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4452.453844966178;4487.647916235887;4410.507785265148;;NO;0;56.5576677779089;32.49353926059009;56.55766794952311;;NO;0;NO;0;NONE;NO;0;53.07603246177183;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.456661627219406e-245;7.815354122106867e-239;2.621899227131102e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.62276036646783e-221
2026.01.07 19:15:00;2026.01.07;19:15;19;3;4458.51;4460.25;4463.06;4457.19;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4452.71706009215;4487.980415283797;4410.66626599662;;NO;0;55.4696851332334;32.49353926059009;56.55766794952311;;NO;0;NO;0;NONE;NO;0;54.29468767777709;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.457325060430889e-245;7.815354122106867e-239;2.621899227131289e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366468017e-221
2026.01.07 19:00:00;2026.01.07;19:00;19;3;4460.27;4464.12;4465.47;4457.79;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4452.981743946672;4488.305408523768;4410.825953947137;;NO;0;53.96464347530792;32.49353926059009;56.55766794952311;;NO;0;NO;0;NONE;NO;0;55.65977489477173;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.457988493642373e-245;7.815354122106867e-239;2.621899227131475e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366468204e-221
2026.01.07 18:45:00;2026.01.07;18:45;18;3;4464.28;4467.79;4468.4;4461.9;NO;0;;4451.122139999999;4496.352139999999;4468.4;4423.17;NO;0;4453.247541662583;4488.619040017148;4410.986493596576;;NO;0;52.45960181738245;32.49353926059009;56.55766794952311;;YES;2;NO;0;NONE;NO;0;58.78678885517907;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.458651926853856e-245;7.815354122106867e-239;2.621899227131662e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.62276036646839e-221
2026.01.07 18:30:00;2026.01.07;18:30;18;3;4467.74;4457.98;4467.81;4456.99;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4453.512917606118;4488.889194873432;4411.146348656585;;NO;0;50.95456015945699;32.49353926059009;56.55766794952311;;YES;2;NO;0;NONE;NO;0;61.55766794952311;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.45931536006534e-245;7.815354122106867e-239;2.621899227131849e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366468577e-221
2026.01.07 18:15:00;2026.01.07;18:15;18;3;4457.94;4447.18;4461.09;4444.76;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4453.777172581115;4489.156939699549;4411.304819274778;;NO;0;49.44951850153153;32.2875254121141;51.11775472614559;;YES;2;NO;0;NONE;NO;0;56.11775472614559;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.459978793276823e-245;7.815354122106867e-239;2.621899227132036e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366468764e-221
2026.01.07 18:00:00;2026.01.07;18:00;18;3;4447.18;4446.18;4450.38;4443.8;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4454.042537986471;4489.508905943489;4411.46413619219;;NO;0;49.03245948828156;32.0815115636381;43.7193660367433;;YES;2;NO;0;NONE;NO;0;48.7193660367433;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.460642226488307e-245;7.815354122106867e-239;2.621899227132222e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366468951e-221
2026.01.07 17:45:00;2026.01.07;17:45;17;3;4446.2;4442.12;4448.02;4440.52;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4454.310136996376;4489.865060317105;4411.650580421027;;NO;0;49.03245948828156;31.87549771516211;42.97759850254913;;YES;2;NO;0;NONE;NO;0;47.97759850254913;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.46130565969979e-245;7.815354122106867e-239;2.621899227132409e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366469137e-221
2026.01.07 17:30:00;2026.01.07;17:30;17;3;4442.06;4441.96;4452.19;4441.9;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4454.580236251347;4490.223936048149;4411.857515820366;;NO;0;49.03245948828156;31.66948386668612;39.84817831710455;;YES;2;NO;0;NONE;NO;0;44.84817831710455;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.461969092911274e-245;7.815354122106867e-239;2.621899227132596e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366469324e-221
2026.01.07 17:15:00;2026.01.07;17:15;17;3;4441.92;4426.42;4442.56;4423.17;NO;0;;4451.122139999999;4496.352139999999;4423.17;4500.68;NO;0;4454.853751592978;4490.58644953031;4412.077215992439;;NO;0;49.03245948828156;31.46347001821012;39.74380307763341;;YES;2;NO;0;NONE;NO;0;44.74380307763341;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.462632526122757e-245;7.815354122106867e-239;2.621899227132782e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366469511e-221
2026.01.07 17:00:00;2026.01.07;17:00;17;3;4426.39;4445.46;4445.46;4426.15;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4455.132300019607;4490.954218315394;4412.409228159657;;NO;0;49.03245948828156;31.46347001821012;36.36405343489926;;YES;2;NO;0;NONE;NO;0;31.36405343489926;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.463295959334241e-245;7.815354122106867e-239;2.621899227132969e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366469697e-221
2026.01.07 16:45:00;2026.01.07;16:45;16;3;4445.48;4444.29;4453.06;4440.95;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4455.416888050193;4491.328249477211;4412.89169609346;;NO;0;49.03245948828156;31.46347001821012;43.53767718798309;;NO;0;NO;0;NONE;NO;0;43.34365281438328;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.463959392545724e-245;7.815354122106867e-239;2.621899227133156e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366469884e-221
2026.01.07 16:30:00;2026.01.07;16:30;16;3;4444.28;4444.77;4452.34;4435.58;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4455.704487060088;4491.705514947353;4413.117560804633;;NO;0;49.03245948828156;31.46347001821012;43.53767718798309;;NO;0;NO;0;NONE;NO;0;42.05171584815992;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.464622825757207e-245;7.815354122106867e-239;2.621899227133343e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366470071e-221
2026.01.07 16:15:00;2026.01.07;16:15;16;3;4444.77;4447.17;4453.65;4442.76;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4455.995800166652;4492.086718400806;4413.373323654759;;NO;0;49.03245948828156;31.46347001821012;43.53767718798309;;NO;0;NO;0;NONE;NO;0;42.4184724410581;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.465286258968691e-245;7.815354122106867e-239;2.621899227133529e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366470258e-221
2026.01.07 16:00:00;2026.01.07;16:00;16;3;4447.17;4452.78;4454.41;4447.08;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4456.28997941378;4492.471012440482;4413.608712659099;;NO;0;49.03245948828156;31.46347001821012;43.53767718798309;;NO;0;NO;0;NONE;NO;0;44.17056750391916;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.465949692180174e-245;7.815354122106867e-239;2.621899227133716e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366470444e-221
2026.01.07 15:45:00;2026.01.07;15:45;15;3;4452.8;4445.58;4453.02;4444.81;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4456.585833006568;4492.857205831892;4413.826277957464;;NO;0;49.03245948828156;31.46347001821012;43.53767718798309;;YES;2;NO;0;NONE;NO;0;48.53767718798309;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.466613125391658e-245;7.815354122106867e-239;2.621899227133903e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366470631e-221
2026.01.07 15:30:00;2026.01.07;15:30;15;3;4445.54;4442;4450.76;4438.04;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4456.882533330069;4493.244471521904;4414.033439701607;;NO;0;49.03245948828156;31.46347001821012;36.62707092703218;;YES;2;NO;0;NONE;NO;0;41.62707092703218;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.467276558603141e-245;7.815354122106867e-239;2.62189922713409e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366470818e-221
2026.01.07 15:15:00;2026.01.07;15:15;15;3;4442;4433.51;4447.35;4429.91;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4457.180903832956;4493.633633522407;4414.299215799026;;NO;0;49.03245948828156;31.46347001821012;32.8481965234393;;YES;2;YES;1;INSIDE_BAR;NO;0;37.8481965234393;3;NONE;NO;Score baixo: 3.0/13. 0;NO;2.621848582768416e-221;3.467939991814625e-245;7.815354122106867e-239;2.621899227134276e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471005e-221
2026.01.07 15:00:00;2026.01.07;15:00;15;3;4433.59;4445;4449.98;4427.51;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4457.481485148518;4494.025233031312;4414.641868875285;;NO;0;49.03245948828156;31.46347001821012;32.49353926059013;;YES;2;NO;0;NONE;YES;0.5;27.49353926059013;2.5;NONE;NO;Score baixo: 2.5/13. 0;NO;2.621848582768416e-221;3.468603425026108e-245;7.815354122106867e-239;2.621899227134463e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471191e-221
2026.01.07 14:45:00;2026.01.07;14:45;14;3;4445.02;4450.22;4453.9;4445.02;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4457.784740221545;4494.419733559443;4415.0768250568;;NO;0;49.03245948828156;31.46347001821012;37.69179183665288;;NO;0;NO;0;NONE;NO;0;34.81321146478724;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.469266858237592e-245;7.815354122106867e-239;2.62189922713465e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471378e-221
2026.01.07 14:30:00;2026.01.07;14:30;14;3;4450.06;4450.07;4455.21;4449.42;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4458.088038672678;4494.814505294886;4415.331960412126;;NO;0;49.03245948828156;31.46347001821012;37.69179183665288;;NO;0;NO;0;NONE;NO;0;39.07244213880755;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.469930291449075e-245;7.815354122106867e-239;2.621899227134837e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471565e-221
2026.01.07 14:15:00;2026.01.07;14:15;14;3;4450.1;4445.54;4450.56;4439.06;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4458.389456915987;4495.207625220575;4415.551624864929;;NO;0;49.03245948828156;31.46347001821012;37.69179183665288;;NO;0;YES;1;ENGULFING_BULL;NO;0;39.10770310061584;1;NONE;NO;Score baixo: 1.0/13. 0;NO;2.621848582768416e-221;3.470593724660559e-245;7.815354122106867e-239;2.621899227135023e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471752e-221
2026.01.07 14:00:00;2026.01.07;14:00;14;3;4445.55;4447.5;4450.3;4443.61;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4458.689042495838;4495.599141451158;4415.806937271786;;NO;0;49.03245948828156;31.46347001821012;37.69179183665288;;NO;0;NO;0;NONE;NO;0;32.69179183665288;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.471257157872042e-245;7.815354122106867e-239;2.62189922713521e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366471938e-221
2026.01.07 13:45:00;2026.01.07;13:45;13;3;4447.51;4450.76;4454.75;4446.48;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4458.986876776789;4495.9891359229;4416.078727414778;;NO;0;49.03245948828156;31.46347001821012;39.13024383819317;;NO;0;NO;0;NONE;NO;0;34.13024383819317;0;NONE;NO;Score baixo: 0.0/13. 0;NO;7.8153536033204e-239;6.365987373389883e-314;2.621967429997437e-221;2.621899238023507e-221;-nan;;1.138024560297844e-284;4.364191986829502e-314;5.56271180781413e-307
2026.01.07 13:30:00;2026.01.07;13:30;13;3;4450.61;4458.91;4460.18;4450.48;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4459.28285413195;4496.377503582045;4416.319117892736;;NO;0;49.03245948828156;31.46347001821012;41.48816692723892;;NO;0;NO;0;NONE;NO;0;36.48816692723892;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.472584024295009e-245;7.815354122106867e-239;2.621899227135584e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366472312e-221
2026.01.07 13:15:00;2026.01.07;13:15;13;3;4458.89;4461.72;4464.37;4455.02;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4459.576455984707;4496.763726426548;4416.526267842693;;NO;0;49.03245948828156;31.46347001821012;49.03245965989579;;NO;0;NO;0;NONE;NO;0;44.03305961081154;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.473247457506492e-245;7.815354122106867e-239;2.62189922713577e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366472499e-221
2026.01.07 13:00:00;2026.01.07;13:00;13;3;4461.72;4464.38;4464.99;4460.96;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4459.867418390357;4497.147541087704;4416.709781011058;;NO;0;49.03245948828156;31.46347001821012;49.03245965989579;;NO;0;NO;0;NONE;NO;0;47.12570630296979;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.473910890717976e-245;7.815354122106867e-239;2.621899227135957e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366472685e-221
2026.01.07 12:45:00;2026.01.07;12:45;12;3;4464.39;4466.11;4467.83;4463.68;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4460.155883246738;4497.525386854029;4416.89048630549;;NO;0;49.03245948828156;31.46347001821012;49.03245965989579;;YES;2;NO;0;NONE;NO;0;50.21549921314205;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.474574323929459e-245;7.815354122106867e-239;2.621899227136144e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366472872e-221
2026.01.07 12:30:00;2026.01.07;12:30;12;3;4466.1;4459.74;4467.3;4458.67;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4460.440326438587;4497.888616231863;4417.066900872393;;NO;0;49.03245948828156;31.46347001821012;49.03245965989579;;YES;2;YES;1;ENGULFING_BULL;NO;0;52.25292731096729;3;NONE;NO;Score baixo: 3.0/13. 0;NO;2.621848582768416e-221;3.475237757140943e-245;7.815354122106867e-239;2.621899227136331e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473059e-221
2026.01.07 12:15:00;2026.01.07;12:15;12;3;4459.98;4464.87;4466.67;4458.61;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4460.721725075974;4498.253432047901;4417.240001150019;;NO;0;49.03245948828156;31.46347001821012;49.03245965989579;;YES;2;NO;0;NONE;NO;0;44.81135182945501;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.475901190352426e-245;7.815354122106867e-239;2.621899227136517e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473246e-221
2026.01.07 12:00:00;2026.01.07;12:00;12;3;4464.82;4463.27;4465.69;4461.31;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4460.999783599646;4498.624995895862;4417.409490905619;;NO;0;50.61189601901992;31.46347001821012;49.03245965989579;;YES;2;NO;0;NONE;NO;0;50.60302243624119;2;NONE;NO;Score baixo: 2.0/13. 0;NO;2.621848582768416e-221;3.47656462356391e-245;7.815354122106867e-239;2.621899227136704e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473432e-221
2026.01.07 11:45:00;2026.01.07;11:45;11;3;4463.52;4461.64;4465.57;4460.07;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4461.272944564256;4498.986144770426;4417.573812018672;;NO;0;52.19133254975829;31.46347001821012;49.03245965989579;;NO;0;NO;0;NONE;NO;0;48.95766738423508;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.477228056775393e-245;7.815354122106867e-239;2.621899227136891e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473619e-221
2026.01.07 11:30:00;2026.01.07;11:30;11;3;4461.64;4462.21;4464.58;4460.9;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4461.541544946576;4499.346768795535;4417.73330078908;;NO;0;54.20796773941213;31.46347001821012;49.03245965989579;;NO;0;NO;0;NONE;NO;0;46.56769446643367;0;NONE;NO;Score baixo: 0.0/13. 0;NO;2.621848582768416e-221;3.477891489986877e-245;7.815354122106867e-239;2.621899227137078e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473806e-221
2026.01.07 11:15:00;2026.01.07;11:15;11;3;4462.22;4465.98;4467.22;4461.87;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4461.806673120282;4499.706042545025;4417.889044911969;;NO;0;56.84588648645433;31.46347001821012;49.03245965989579;;NO;0;YES;1;INSIDE_BAR;NO;0;47.20083129256724;1;NONE;NO;Score baixo: 1.0/13. 0;NO;2.621848582768416e-221;3.47855492319836e-245;7.815354122106867e-239;2.621899227137264e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366473993e-221
2026.01.07 11:00:00;2026.01.07;11:00;11;3;4465.93;4468.34;4468.71;4459.39;NO;0;;4478.37502;4536.765020000001;4500.68;4442.29;NO;0;4462.068625134793;4500.061154248308;4418.04133975651;;NO;0;59.48380523349654;31.46347001821012;49.03245965989579;;NO;0;YES;1;HAMMER;NO;0;51.34743804120416;1;NONE;NO;Score baixo: 1.0/13. 0;NO;2.621848582768416e-221;3.479218356409844e-245;7.815354122106867e-239;2.621899227137451e-221;-nan;;1.137616671953092e-284;2.622734930171313e-221;2.622760366474179e-221
